PU_Borough,PU_Zone,pickup_hour,trip_count,avg_fare,avg_distance,avg_duration_min
Brooklyn,Greenpoint,4,81,21.57,4.03,15.6
Brooklyn,Cobble Hill,20,81,19.11,3.7,15.7
Queens,Maspeth,23,80,48.06,5.99,20.49
Brooklyn,Fort Greene,4,80,36.4,5.73,19.71
Brooklyn,Flatbush/Ditmas Park,22,80,37.34,9.45,41.9
Brooklyn,Windsor Terrace,12,80,32.51,7.77,44.61
Brooklyn,Ocean Parkway South,16,80,32.42,7.19,51.22
Brooklyn,Bushwick North,0,80,24.93,4.68,20.21
Brooklyn,Bushwick South,21,80,27.79,6.45,31.19
Queens,Howard Beach,13,80,37.23,6.69,36.33
Manhattan,Financial District South,5,80,30.75,7.38,18.41
Queens,Old Astoria,21,80,22.95,5.73,22.17
Queens,Glendale,6,80,36.92,9.71,44.01
Bronx,Williamsbridge/Olinville,4,80,44.27,13.68,50.24
Bronx,Pelham Bay,8,79,40.82,11.41,60.16
Bronx,Spuyten Duyvil/Kingsbridge,21,79,33.39,8.15,33.27
Queens,Flushing,5,79,37.84,11.21,49.52
Brooklyn,Windsor Terrace,10,79,32.16,7.38,50.37
Queens,Springfield Gardens North,21,79,48.14,14.59,54.19
Queens,Rosedale,14,79,52.11,15.44,80.04
Bronx,Hunts Point,16,79,31.69,7.37,50.21
Manhattan,Manhattanville,5,79,22.51,4.95,18.59
Queens,Elmhurst/Maspeth,10,79,45.11,5.29,26.07
Queens,Queensbridge/Ravenswood,5,79,35.02,9.08,46.62
Bronx,West Concourse,21,79,43.87,10.49,40.75
Brooklyn,Bay Ridge,4,79,46.11,13.73,39.98
Brooklyn,Greenpoint,6,79,30.52,6.89,35.91
Brooklyn,Dyker Heights,5,79,37.12,9.92,45.14
Brooklyn,Dyker Heights,13,79,28.91,5.94,35.9
Bronx,Claremont/Bathgate,18,79,38.94,10.7,50.03
Brooklyn,Brooklyn Heights,6,79,31.81,7.37,27.76
Queens,Kew Gardens,19,79,64.16,6.81,24.0
Brooklyn,Windsor Terrace,13,78,29.49,6.34,41.04
Brooklyn,Ocean Parkway South,8,78,31.85,7.81,53.18
Bronx,Longwood,17,78,31.4,7.99,51.76
Bronx,West Concourse,5,78,37.01,9.65,44.9
Brooklyn,Dyker Heights,15,78,38.31,9.61,61.52
Brooklyn,Kensington,15,78,27.22,5.61,40.17
Queens,Rosedale,11,78,53.94,15.63,66.98
Brooklyn,Bath Beach,8,78,42.25,9.69,57.83
Queens,Jackson Heights,21,78,29.49,6.38,18.78
Bronx,Eastchester,22,77,40.57,11.77,44.06
Queens,Middle Village,13,77,47.98,8.3,36.62
Queens,Middle Village,12,77,37.8,7.8,41.33
Brooklyn,Stuyvesant Heights,22,77,30.28,7.32,33.24
Queens,Springfield Gardens North,17,77,40.98,12.07,60.68
Brooklyn,Manhattan Beach,11,77,37.05,8.87,48.21
Brooklyn,Bath Beach,11,77,36.62,8.77,46.05
Queens,Ridgewood,17,77,29.03,6.97,43.59
Brooklyn,South Williamsburg,12,77,27.85,5.19,37.25
Queens,Corona,18,77,37.8,9.76,45.71
Bronx,Crotona Park East,17,77,42.25,12.21,62.55
Bronx,Riverdale/North Riverdale/Fieldston,6,77,42.93,12.56,54.82
Bronx,West Concourse,19,77,30.96,7.6,35.27
Queens,South Jamaica,0,77,63.55,12.27,29.31
Brooklyn,East New York,23,77,41.21,10.42,36.29
Brooklyn,Midwood,5,76,42.76,12.05,56.95
Queens,Murray Hill-Queens,11,76,42.71,11.88,59.23
Queens,Rosedale,18,76,55.48,15.12,58.37
Queens,Ridgewood,18,76,33.18,7.35,42.33
Queens,Hollis,5,76,46.53,13.19,52.58
Manhattan,Marble Hill,8,76,36.32,9.4,53.59
Queens,Queens Village,18,76,41.53,12.18,48.62
Bronx,Crotona Park East,14,76,33.68,8.82,52.72
Brooklyn,Carroll Gardens,11,76,21.74,3.87,23.9
Queens,Laurelton,13,76,40.84,10.82,53.02
Bronx,Mott Haven/Port Morris,20,76,29.46,7.09,28.59
Bronx,Crotona Park East,16,76,35.59,9.33,57.9
Brooklyn,Bushwick South,3,76,22.03,4.19,17.06
Bronx,Soundview/Bruckner,15,75,34.29,9.39,53.74
Queens,Howard Beach,17,75,40.84,7.22,37.7
Brooklyn,Clinton Hill,23,75,21.61,4.13,18.64
Brooklyn,Manhattan Beach,17,75,37.87,9.13,52.85
Queens,Rockaway Park,13,75,53.65,14.86,75.02
Queens,Bellerose,9,75,47.96,14.14,55.76
Queens,Howard Beach,16,75,47.3,7.26,36.93
Brooklyn,Coney Island,21,75,48.61,15.14,55.75
Brooklyn,East Flatbush/Farragut,19,75,32.64,7.59,45.86
Brooklyn,Ocean Parkway South,10,75,31.05,6.92,45.4
Brooklyn,Carroll Gardens,19,75,18.63,3.92,20.12
Bronx,Soundview/Castle Hill,21,75,34.59,8.39,36.43
Bronx,Riverdale/North Riverdale/Fieldston,16,75,39.67,11.35,51.02
Queens,Glen Oaks,6,75,51.55,16.1,59.83
Bronx,Allerton/Pelham Gardens,14,75,39.1,10.61,57.2
Brooklyn,South Williamsburg,14,75,26.42,5.02,40.75
Brooklyn,Williamsburg (North Side),11,74,23.14,4.32,26.4
Bronx,Van Nest/Morris Park,5,74,40.91,13.37,46.49
Queens,South Ozone Park,0,74,44.73,9.49,25.41
Queens,Maspeth,11,74,48.63,6.73,34.89
Queens,Rego Park,19,74,39.74,7.36,32.04
Bronx,West Farms/Bronx River,15,74,39.55,10.26,62.23
Queens,Saint Albans,4,74,46.84,13.13,49.26
Bronx,Fordham South,12,74,34.03,8.42,49.05
Brooklyn,Cypress Hills,17,74,31.22,7.23,41.18
Bronx,Schuylerville/Edgewater Park,15,74,35.15,9.63,50.88
Queens,Middle Village,7,74,34.22,7.59,48.48
Queens,Woodhaven,17,74,38.89,8.77,42.75
Brooklyn,Cobble Hill,22,74,22.83,5.21,24.22
Bronx,Hunts Point,5,73,38.19,10.57,48.37
Brooklyn,Carroll Gardens,16,73,21.68,4.19,24.04
Queens,Jamaica Estates,14,73,36.25,9.92,53.38
Bronx,Mott Haven/Port Morris,23,73,26.62,5.63,18.94
Bronx,Williamsbridge/Olinville,20,73,42.67,13.19,47.96
Queens,Howard Beach,5,73,49.79,13.18,59.87
Queens,Bellerose,14,73,47.45,13.71,58.21
Brooklyn,Kensington,17,73,30.14,6.29,44.43
Queens,Bayside,15,73,46.88,12.64,75.86
Brooklyn,Sunset Park East,17,73,34.6,8.11,56.92
Bronx,Bronxdale,18,73,45.1,13.09,58.7
Queens,Maspeth,12,73,59.11,7.79,30.61
Brooklyn,Windsor Terrace,14,73,33.07,7.75,47.52
Brooklyn,South Williamsburg,6,73,35.7,8.37,41.97
Brooklyn,Sunset Park East,5,73,45.9,12.31,49.84
Queens,Bayside,14,72,44.48,11.75,50.38
Brooklyn,Gravesend,17,72,52.44,12.98,68.66
Brooklyn,Cobble Hill,21,72,17.11,3.12,15.0
Queens,Forest Hills,21,72,28.75,6.65,24.7
Bronx,Woodlawn/Wakefield,14,72,47.95,13.89,74.6
Brooklyn,Flatlands,20,72,38.15,9.89,47.98
Bronx,Soundview/Castle Hill,4,72,40.84,11.09,42.81
Manhattan,Battery Park,21,72,26.05,5.37,19.98
Manhattan,Roosevelt Island,22,72,40.57,10.56,45.55
Queens,Flushing Meadows-Corona Park,8,72,71.91,8.74,28.55
Queens,Briarwood/Jamaica Hills,19,72,60.59,9.45,31.47
Queens,Flushing,19,72,42.1,10.86,41.48
Queens,Laurelton,14,72,46.11,12.41,55.22
Queens,Maspeth,20,72,57.07,7.47,26.33
Queens,Woodside,1,72,27.58,3.6,11.39
Queens,Elmhurst,21,71,48.19,5.95,20.16
Brooklyn,Ocean Parkway South,12,71,31.92,7.15,45.98
Queens,East Elmhurst,5,71,41.24,7.66,26.01
Queens,College Point,14,71,35.94,8.87,44.14
Brooklyn,Bath Beach,6,71,42.5,11.56,52.1
Bronx,Williamsbridge/Olinville,19,71,40.29,11.35,48.08
Queens,Richmond Hill,4,71,49.6,9.58,31.0
Queens,Middle Village,14,71,50.39,7.92,42.23
Queens,Saint Albans,21,71,52.96,15.53,52.96
Queens,Bellerose,8,71,48.99,15.47,71.29
Brooklyn,Bath Beach,13,71,35.22,9.47,44.18
Brooklyn,Bensonhurst West,16,71,30.53,6.93,47.03
Queens,Maspeth,17,71,67.81,8.56,33.28
Queens,Oakland Gardens,6,71,42.65,12.72,63.3
Brooklyn,Brighton Beach,18,71,37.65,10.5,45.52
Bronx,Kingsbridge Heights,6,71,37.97,9.69,50.37
Queens,Rego Park,6,71,40.79,8.33,40.46
Brooklyn,Downtown Brooklyn/MetroTech,2,71,19.0,3.5,12.99
Queens,Laurelton,12,71,49.18,13.41,61.73
Brooklyn,Clinton Hill,0,71,21.64,3.55,18.4
Brooklyn,Bensonhurst East,5,70,47.64,14.08,58.75
Bronx,Bedford Park,18,70,41.72,12.24,58.29
Brooklyn,Ocean Parkway South,13,70,27.64,5.53,39.45
Bronx,Kingsbridge Heights,18,70,44.35,13.36,57.61
Brooklyn,Ocean Parkway South,6,70,39.21,10.81,67.81
Brooklyn,Gowanus,12,70,29.14,6.2,40.81
Bronx,Morrisania/Melrose,19,70,35.5,8.83,47.76
Queens,Elmhurst,5,70,33.78,6.42,27.57
Brooklyn,Gowanus,16,70,29.52,5.65,39.33
Brooklyn,Red Hook,17,70,38.66,8.79,46.37
Manhattan,Washington Heights North,5,70,44.82,13.01,51.2
Queens,Hillcrest/Pomonok,18,70,35.61,9.44,44.53
Brooklyn,Fort Greene,3,70,27.87,4.47,15.14
Brooklyn,Bay Ridge,5,69,35.26,9.22,45.62
Queens,Old Astoria,20,69,22.29,5.23,22.58
Brooklyn,Bensonhurst West,17,69,33.23,8.22,52.47
Bronx,Parkchester,21,69,41.04,12.17,47.66
Brooklyn,Bushwick North,23,68,28.61,5.88,24.71
Bronx,Mott Haven/Port Morris,21,68,32.96,7.7,29.39
Brooklyn,Cypress Hills,18,68,34.89,8.19,46.95
Bronx,Van Cortlandt Village,22,68,42.86,12.04,50.2
Queens,Flushing Meadows-Corona Park,11,68,68.56,7.27,24.6
Brooklyn,Ocean Hill,21,68,39.4,10.59,46.21
Brooklyn,Crown Heights South,20,68,33.67,9.01,45.11
Queens,Flushing Meadows-Corona Park,6,68,67.2,7.43,23.43
Bronx,Van Cortlandt Park,7,68,40.64,11.36,62.33
Brooklyn,Prospect Heights,6,68,34.38,9.56,44.09
Bronx,Allerton/Pelham Gardens,15,68,46.17,13.26,65.76
Manhattan,Randalls Island,16,68,55.97,7.35,32.8
Brooklyn,South Williamsburg,18,68,21.32,3.98,27.21
Bronx,Woodlawn/Wakefield,15,68,45.34,13.64,72.14
Bronx,Fordham South,15,68,34.72,8.36,55.21
Queens,Oakland Gardens,8,68,45.46,14.5,73.08
Queens,Saint Michaels Cemetery/Woodside,14,68,60.67,6.32,29.3
Queens,Murray Hill-Queens,12,68,40.98,11.05,53.98
Queens,Rockaway Park,15,68,45.21,12.26,66.04
Manhattan,Battery Park City,2,68,24.05,4.71,15.21
Queens,Glendale,13,68,33.62,6.39,39.73
Bronx,Williamsbridge/Olinville,22,68,45.0,13.01,49.39
Brooklyn,Ocean Hill,22,68,42.69,12.19,46.97
Brooklyn,Red Hook,20,67,32.8,7.21,33.47
Brooklyn,East Williamsburg,5,67,37.29,5.92,20.24
Queens,Cambria Heights,16,67,48.4,13.94,67.12
Bronx,Soundview/Bruckner,14,67,36.12,9.88,56.23
Brooklyn,Williamsburg (North Side),9,67,23.95,4.35,29.25
Bronx,West Farms/Bronx River,17,67,37.07,9.4,53.84
Brooklyn,Sunset Park West,20,67,36.35,8.52,35.45
Brooklyn,Dyker Heights,17,67,43.24,9.97,51.25
Queens,Springfield Gardens North,19,67,44.57,13.28,54.23
Brooklyn,Ocean Parkway South,7,66,33.39,7.94,55.55
Bronx,University Heights/Morris Heights,19,66,33.85,8.31,38.1
Brooklyn,Ocean Hill,20,66,37.25,10.12,43.51
Queens,Springfield Gardens South,3,66,58.57,15.17,43.9
Queens,Hillcrest/Pomonok,21,66,38.97,11.67,45.07
Queens,Old Astoria,0,66,17.29,3.23,12.92
Bronx,Parkchester,19,66,40.07,11.84,47.23
Queens,Saint Michaels Cemetery/Woodside,16,66,60.59,6.12,32.08
Brooklyn,Carroll Gardens,15,66,25.9,5.71,36.08
Bronx,Pelham Bay,9,66,39.65,10.81,56.5
Brooklyn,Sheepshead Bay,4,66,57.91,15.63,60.53
Queens,East Elmhurst,4,66,46.69,10.38,24.28
Manhattan,Seaport,5,66,41.53,9.58,20.96
Brooklyn,Brownsville,22,66,34.5,8.87,40.04
Queens,Old Astoria,22,65,24.44,4.9,19.44
Queens,Flushing,20,65,36.75,8.41,33.82
Queens,Elmhurst/Maspeth,19,65,39.75,9.03,30.01
Queens,Bellerose,6,65,49.2,15.35,69.53
Bronx,Parkchester,20,65,37.26,10.31,44.44
Queens,Ozone Park,12,65,47.04,10.24,50.55
Queens,Glendale,11,65,31.41,6.87,43.11
Brooklyn,Borough Park,6,65,40.21,11.27,61.35
Queens,Jamaica Estates,15,65,38.56,9.99,53.96
Brooklyn,Brooklyn Navy Yard,2,65,31.77,5.29,19.09
Queens,Cambria Heights,12,65,58.37,16.2,65.07
Bronx,Belmont,14,65,36.42,8.93,55.6
Queens,Cambria Heights,18,65,46.97,14.38,52.58
Brooklyn,South Williamsburg,17,65,27.72,5.35,34.05
Bronx,West Farms/Bronx River,21,65,38.08,11.08,39.99
Brooklyn,Red Hook,18,65,34.96,6.75,34.11
Queens,Hammels/Arverne,21,65,47.89,14.55,56.0
Queens,Corona,22,65,42.77,8.97,40.16
Bronx,Schuylerville/Edgewater Park,14,65,38.57,10.34,54.47
Brooklyn,Stuyvesant Heights,3,65,27.21,6.35,30.67
Bronx,Schuylerville/Edgewater Park,16,64,41.34,11.26,53.46
Queens,Queensbridge/Ravenswood,19,64,26.65,5.82,28.23
Bronx,Co-Op City,21,64,48.14,15.04,56.05
Queens,Maspeth,18,64,63.73,9.47,35.53
Bronx,Soundview/Bruckner,16,64,35.32,9.27,51.98
Queens,North Corona,8,64,35.98,9.13,51.02
Brooklyn,Williamsburg (South Side),5,64,37.19,9.42,34.57
Queens,North Corona,7,64,36.45,9.19,52.4
Queens,Bayside,7,64,48.73,14.41,72.2
Manhattan,Marble Hill,14,64,34.67,9.01,49.12
Bronx,Soundview/Bruckner,4,64,41.15,12.76,45.49
Bronx,Allerton/Pelham Gardens,17,64,42.12,12.29,60.51
Bronx,Co-Op City,20,64,44.8,13.42,48.46
Queens,Flushing Meadows-Corona Park,9,64,61.9,8.27,31.61
Brooklyn,Carroll Gardens,14,64,25.5,4.62,31.3
Brooklyn,Flatbush/Ditmas Park,3,63,37.38,9.84,43.14
Queens,Saint Michaels Cemetery/Woodside,15,63,61.97,6.25,31.32
Queens,Glendale,14,63,34.25,6.08,42.7
Bronx,Schuylerville/Edgewater Park,19,63,35.58,9.61,41.17
Bronx,East Tremont,4,63,53.46,17.58,58.65
Queens,Cambria Heights,13,63,48.92,13.16,56.93
Bronx,Morrisania/Melrose,4,63,39.3,10.96,43.39
Bronx,Mount Hope,20,63,41.41,11.73,54.31
Brooklyn,Madison,17,63,31.61,7.22,51.4
Brooklyn,Boerum Hill,3,63,30.21,5.98,19.7
Brooklyn,Prospect Heights,0,63,20.21,3.8,17.34
Queens,Saint Albans,20,62,47.08,14.68,57.22
Manhattan,Washington Heights North,0,62,20.67,3.4,11.67
Brooklyn,South Williamsburg,16,62,27.05,6.18,38.53
Brooklyn,Coney Island,4,62,41.08,10.7,42.58
Queens,Richmond Hill,20,62,47.0,7.13,26.83
Queens,Rego Park,5,62,38.48,7.76,30.24
Bronx,Hunts Point,17,62,38.53,9.51,55.65
Brooklyn,Carroll Gardens,22,62,22.86,4.01,16.41
Queens,College Point,9,62,38.33,10.73,40.92
Bronx,Bedford Park,19,62,41.29,12.02,48.15
Brooklyn,Park Slope,2,62,18.87,3.49,14.44
Brooklyn,Erasmus,4,62,35.91,9.45,47.21
Queens,Ozone Park,11,62,40.48,8.84,45.12
Brooklyn,Windsor Terrace,6,62,34.44,9.08,46.4
Bronx,Eastchester,18,62,42.19,12.38,53.3
Queens,Ozone Park,14,61,43.41,6.38,37.12
Queens,Steinway,1,61,38.19,5.27,12.9
Bronx,Soundview/Castle Hill,20,61,38.6,10.93,44.51
Queens,Hollis,10,61,45.43,13.24,63.37
Queens,Springfield Gardens North,20,61,45.32,12.91,54.26
Manhattan,Manhattanville,2,61,14.19,2.67,10.3
Queens,Glen Oaks,16,61,44.12,13.15,55.77
Brooklyn,Gowanus,8,61,34.92,8.43,50.29
Queens,Cambria Heights,14,61,49.08,14.16,68.26
Manhattan,Marble Hill,10,61,32.8,7.71,39.85
Brooklyn,Bath Beach,15,61,36.51,9.44,50.62
Bronx,Soundview/Bruckner,18,60,37.09,10.31,46.73
Queens,Kew Gardens Hills,17,60,40.54,10.24,55.94
Brooklyn,Bushwick North,6,60,31.13,7.27,42.62
Queens,Glendale,15,60,35.15,7.09,43.15
Queens,North Corona,12,60,38.64,10.08,50.34
Queens,Hollis,4,60,47.85,14.99,54.97
Queens,Hillcrest/Pomonok,19,60,35.22,8.93,40.23
Bronx,Williamsbridge/Olinville,21,60,40.29,11.3,47.9
Bronx,West Concourse,23,60,53.09,9.86,26.94
Queens,Elmhurst/Maspeth,6,60,37.66,5.12,21.26
Bronx,Eastchester,21,60,49.87,15.6,62.95
Queens,Ozone Park,6,60,35.29,9.41,56.69
Brooklyn,Downtown Brooklyn/MetroTech,4,60,34.3,8.59,27.8
Brooklyn,Sunset Park West,23,60,48.6,13.67,48.73
Bronx,Morrisania/Melrose,20,60,33.81,8.63,42.69
Brooklyn,Red Hook,21,60,42.75,10.18,34.93
Brooklyn,Red Hook,19,60,33.25,6.93,33.93
Queens,Briarwood/Jamaica Hills,20,59,57.2,9.48,27.36
Queens,Baisley Park,4,59,51.5,13.63,37.42
Queens,Old Astoria,1,59,19.69,3.63,13.49
Manhattan,Randalls Island,15,59,52.63,7.28,32.39
Queens,Rockaway Park,14,59,45.72,12.75,64.77
Bronx,Crotona Park East,21,59,45.58,13.07,48.52
Queens,Baisley Park,1,59,66.69,12.29,21.86
Queens,Whitestone,12,59,39.53,10.72,53.87
Brooklyn,East Flatbush/Farragut,20,59,39.93,10.85,54.2
Queens,Bellerose,15,59,43.24,13.07,63.04
Bronx,West Concourse,20,59,33.49,7.49,34.34
Bronx,West Farms/Bronx River,4,59,36.79,10.63,35.6
Queens,Flushing Meadows-Corona Park,0,59,69.87,9.62,17.24
Brooklyn,Dyker Heights,14,59,33.43,7.77,44.37
Bronx,Kingsbridge Heights,5,59,42.87,11.9,50.6
Bronx,East Concourse/Concourse Village,20,59,31.37,7.55,33.85
Queens,Ozone Park,10,59,37.36,8.81,47.8
Manhattan,Chinatown,5,58,33.16,7.54,23.47
Brooklyn,East New York/Pennsylvania Avenue,19,58,34.97,9.04,39.9
Bronx,Schuylerville/Edgewater Park,20,58,31.64,7.66,31.93
Bronx,Riverdale/North Riverdale/Fieldston,18,58,31.49,7.87,33.28
Manhattan,Marble Hill,11,58,33.03,8.4,41.84
Manhattan,Inwood,22,58,25.44,5.74,20.63
Queens,North Corona,10,58,37.33,9.6,47.92
Brooklyn,East New York,3,58,48.77,12.77,43.07
Bronx,Pelham Bay,12,58,41.97,11.57,55.79
Bronx,Longwood,5,58,42.17,12.14,47.5
Queens,Jamaica Estates,17,58,38.39,10.46,52.93
Brooklyn,DUMBO/Vinegar Hill,6,58,27.96,5.49,29.92
Queens,Hollis,13,57,43.13,12.68,59.12
Queens,Fresh Meadows,11,57,36.26,9.54,48.2
Queens,Saint Michaels Cemetery/Woodside,10,57,46.84,8.24,32.66
Bronx,West Concourse,22,57,45.32,9.2,30.03
Bronx,East Tremont,20,57,39.19,11.34,48.09
Brooklyn,Windsor Terrace,15,57,30.5,6.9,50.6
Queens,Kew Gardens Hills,16,57,37.09,9.42,56.0
Brooklyn,Kensington,16,57,27.44,5.74,46.5
Queens,Rockaway Park,5,57,52.46,16.55,67.32
Brooklyn,Brighton Beach,19,57,40.27,10.19,43.03
Queens,Kew Gardens Hills,14,57,39.79,10.22,54.41
Brooklyn,Williamsburg (North Side),8,57,28.68,6.0,31.44
Queens,Elmhurst,0,57,33.54,3.74,12.7
Queens,Steinway,5,57,42.71,5.35,19.52
Bronx,Parkchester,22,57,40.09,11.8,45.31
Queens,Whitestone,5,57,45.67,13.42,47.22
Bronx,Mount Hope,19,57,35.94,9.32,41.54
Queens,Bayside,16,57,45.06,12.37,67.56
Queens,Maspeth,19,57,51.55,7.15,27.61
Bronx,Pelham Bay,10,57,40.3,12.09,52.53
Queens,Queensbridge/Ravenswood,20,57,23.83,4.5,23.21
Manhattan,Marble Hill,9,56,33.92,9.53,46.57
Queens,Far Rockaway,20,56,53.18,16.21,59.38
Manhattan,Inwood Hill Park,15,56,49.47,14.12,72.64
Brooklyn,Stuyvesant Heights,0,56,26.42,5.94,22.41
Bronx,Spuyten Duyvil/Kingsbridge,18,56,32.26,8.08,38.95
Bronx,Pelham Bay,5,56,45.23,13.36,51.89
Bronx,Mount Hope,21,56,43.67,11.85,50.08
Queens,Murray Hill-Queens,13,56,37.13,10.71,53.88
Brooklyn,Ocean Parkway South,14,56,31.86,7.51,46.88
Manhattan,Battery Park,8,56,20.58,3.57,16.92
Queens,Queensboro Hill,14,56,35.42,9.09,51.31
Brooklyn,Dyker Heights,6,56,37.51,9.63,49.96
Brooklyn,Bushwick South,2,56,24.3,4.34,19.22
Brooklyn,Bushwick North,5,56,29.25,7.1,39.53
Manhattan,Battery Park City,3,56,38.94,9.46,19.57
Brooklyn,Bedford,0,56,19.35,3.04,14.24
Queens,Rockaway Park,19,55,49.39,15.17,54.71
Brooklyn,Clinton Hill,1,55,21.68,4.3,17.9
Queens,Queensbridge/Ravenswood,22,55,21.69,3.66,15.53
Bronx,Schuylerville/Edgewater Park,18,55,36.12,10.48,39.74
Brooklyn,Sheepshead Bay,19,55,40.0,9.91,47.27
Queens,Ozone Park,16,55,47.44,6.69,37.86
Queens,Laurelton,18,55,46.0,12.45,52.83
Brooklyn,Crown Heights South,4,55,25.6,5.47,27.71
Queens,Glendale,7,55,37.9,9.25,57.87
Queens,Bayside,11,55,40.49,10.86,45.99
Queens,Murray Hill-Queens,10,55,42.11,11.95,67.2
Queens,Hillcrest/Pomonok,4,55,49.14,15.98,53.04
Queens,Rosedale,17,55,45.38,13.72,63.59
Queens,Briarwood/Jamaica Hills,21,55,71.1,10.85,25.81
Queens,Corona,19,55,45.67,9.4,39.44
Bronx,Pelham Parkway,18,55,39.3,10.92,54.25
Bronx,East Concourse/Concourse Village,4,54,47.0,13.02,50.72
Bronx,Crotona Park East,4,54,48.67,15.56,57.02
Queens,Elmhurst,1,54,30.65,4.7,15.0
Queens,Bellerose,7,54,50.5,14.95,76.55
Brooklyn,Sunset Park West,4,54,40.25,7.14,23.24
Queens,Saint Albans,3,54,46.9,14.23,45.81
Queens,Rockaway Park,16,54,41.47,11.3,55.97
Queens,Bayside,6,54,43.97,12.81,63.43
Queens,Bayside,8,54,46.4,13.6,67.12
Brooklyn,Bay Ridge,21,54,28.81,8.61,29.92
Brooklyn,East Flatbush/Farragut,21,54,42.44,12.46,49.11
Brooklyn,Sunset Park West,5,54,44.5,8.28,27.45
Brooklyn,Crown Heights North,1,54,21.98,5.47,20.21
Brooklyn,Carroll Gardens,21,54,25.36,4.94,20.2
Queens,Queensboro Hill,12,54,35.03,8.61,39.26
Queens,Queens Village,21,54,48.69,14.27,51.34
Queens,Bayside,9,53,44.8,12.56,54.49
Brooklyn,Brooklyn Heights,1,53,23.93,4.42,14.5
Brooklyn,Manhattan Beach,6,53,40.81,10.61,55.23
Brooklyn,Gowanus,17,53,26.62,4.93,38.2
Manhattan,Inwood Hill Park,14,53,47.67,14.88,79.02
Bronx,Fordham South,17,53,37.38,9.98,56.47
Queens,Glen Oaks,8,53,51.22,16.96,73.07
Brooklyn,Erasmus,19,53,35.33,8.24,47.73
Queens,Glen Oaks,13,53,47.65,14.24,53.39
Queens,North Corona,9,53,35.95,9.32,44.59
Queens,Maspeth,10,53,45.66,6.56,31.32
Brooklyn,Kensington,18,53,28.78,6.01,34.33
Queens,Bayside,13,53,40.64,11.13,49.37
Manhattan,Roosevelt Island,19,53,32.24,5.75,32.09
Queens,Hollis,12,53,44.44,12.78,58.68
Brooklyn,Gowanus,18,52,26.35,4.75,27.51
Brooklyn,Manhattan Beach,18,52,33.12,7.58,39.88
Brooklyn,Brighton Beach,5,52,43.13,11.9,48.78
Brooklyn,Bensonhurst East,18,52,32.02,6.99,36.05
Brooklyn,Canarsie,22,52,39.08,10.17,40.59
Queens,Woodside,2,52,26.09,4.2,13.53
Brooklyn,Gravesend,5,52,48.25,13.52,60.5
Queens,Woodside,3,52,25.62,3.93,11.77
Queens,Jamaica Estates,18,52,37.17,9.89,39.84
Brooklyn,Bushwick North,20,52,31.67,6.05,28.33
Brooklyn,Crown Heights South,21,52,29.86,6.54,36.15
Bronx,East Tremont,22,52,47.12,13.87,53.49
Queens,Bellerose,13,52,43.76,11.25,44.98
Brooklyn,Dyker Heights,19,52,45.18,10.95,37.95
Queens,Fresh Meadows,7,52,43.75,12.88,62.92
Bronx,Riverdale/North Riverdale/Fieldston,17,52,32.67,8.28,41.2
Bronx,Soundview/Bruckner,19,52,37.84,9.99,47.35
Queens,Fresh Meadows,9,52,42.21,12.39,58.4
Queens,Fresh Meadows,10,52,36.65,10.66,54.28
Queens,North Corona,13,52,34.66,8.08,41.66
Bronx,Van Nest/Morris Park,19,51,42.29,12.04,42.7
Brooklyn,Dyker Heights,18,51,44.65,9.85,44.41
Brooklyn,Downtown Brooklyn/MetroTech,5,51,39.36,8.35,24.31
Bronx,Fordham South,16,51,38.37,10.37,63.98
Bronx,Van Nest/Morris Park,20,51,39.55,10.41,43.59
Brooklyn,Prospect Park,15,51,27.73,5.04,34.0
Brooklyn,Bushwick North,22,51,25.86,5.48,23.14
Brooklyn,Flatbush/Ditmas Park,23,51,29.05,6.89,27.94
Queens,Rosedale,15,51,49.54,14.81,72.73
Brooklyn,Madison,18,51,33.65,7.91,43.44
Queens,Ozone Park,13,51,44.7,8.93,47.66
Brooklyn,DUMBO/Vinegar Hill,1,50,20.8,6.06,17.91
Queens,College Point,23,50,39.55,10.38,37.88
Bronx,Van Cortlandt Park,6,50,38.06,10.08,53.62
Queens,Queens Village,20,50,52.28,13.44,45.13
Brooklyn,Manhattan Beach,7,50,39.28,9.45,52.6
Bronx,Claremont/Bathgate,4,50,42.2,12.6,46.49
Queens,Cambria Heights,15,50,48.26,13.38,60.96
Brooklyn,Windsor Terrace,18,50,36.48,8.41,48.25
Queens,College Point,13,50,40.46,10.22,46.59
Brooklyn,Ocean Parkway South,15,50,28.31,5.65,43.53
Queens,Bellerose,18,50,40.04,9.37,41.42
Queens,Ozone Park,17,49,42.52,6.07,34.16
Queens,Ozone Park,15,49,51.07,8.15,41.49
Bronx,Westchester Village/Unionport,4,49,39.0,11.89,39.15
Brooklyn,Bedford,1,49,20.41,3.75,15.72
Queens,Saint Michaels Cemetery/Woodside,13,49,58.04,5.29,21.47
Brooklyn,Carroll Gardens,23,49,20.53,4.29,13.71
Queens,Murray Hill-Queens,14,49,39.72,11.32,72.17
Bronx,Norwood,22,49,36.86,9.07,37.81
Queens,North Corona,6,49,35.99,9.04,43.68
Queens,Queens Village,19,49,43.02,12.52,42.0
Bronx,Van Nest/Morris Park,0,49,48.81,16.25,47.73
Bronx,Crotona Park East,18,49,39.23,10.97,51.86
Brooklyn,Clinton Hill,5,49,30.57,6.84,28.11
